Task_ID,Model,Layer,Compute,Self CPU (us),CPU Total (us),CUDA Total (us),Self CPU Mem (bytes),Self CUDA Mem (bytes),Total Execution Time (us),Total Memory Used (bytes),FLOPs,Memory Accessed (bytes)
heavy_2,DemoResNet50,backbone_maxpool,W0,1351.0,328268.0,0.0,0,0,328268.0,0,0.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_0_conv1,W0,717.0,24667.0,0.0,0,0,24667.0,0,128450560.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_0_bn1,W0,719.0,8443.0,0.0,0,0,8443.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_0_relu,W0,3514.0,33994.0,0.0,0,0,33994.0,0,0.0,64225280.0
heavy_2,DemoResNet50,backbone_layer1_0_conv2,W0,549.0,67476.0,0.0,0,0,67476.0,0,1156055040.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_0_bn2,W0,686.0,8438.0,0.0,0,0,8438.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_0_conv3,W0,552.0,69053.0,0.0,0,0,69053.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_0_bn3,W0,678.0,30270.0,0.0,0,0,30270.0,0,40140800.0,64225280.0
heavy_2,DemoResNet50,backbone_layer1_0_downsample_0,W0,676.0,67429.0,0.0,0,0,67429.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_0_downsample_1,W0,573.0,27980.0,0.0,0,0,27980.0,0,40140800.0,64225280.0
heavy_2,DemoResNet50,add,W0,723.0,35147.0,0.0,0,0,35147.0,0,0.0,96337920.0
heavy_2,DemoResNet50,backbone_layer1_1_conv1,W0,563.0,62536.0,0.0,0,0,62536.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_1_bn1,W0,647.0,7556.0,0.0,0,0,7556.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_1_relu,W0,4968.0,38230.0,0.0,0,0,38230.0,0,0.0,64225280.0
heavy_2,DemoResNet50,backbone_layer1_1_conv2,W0,560.0,68315.0,0.0,0,0,68315.0,0,1156055040.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_1_bn2,W0,532.0,7130.0,0.0,0,0,7130.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_1_conv3,W0,795.0,68288.0,0.0,0,0,68288.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_1_bn3,W0,604.0,28189.0,0.0,0,0,28189.0,0,40140800.0,64225280.0
heavy_2,DemoResNet50,add_1,W0,534.0,35005.0,0.0,0,0,35005.0,0,0.0,96337920.0
heavy_2,DemoResNet50,backbone_layer1_2_conv1,W0,938.0,68310.0,0.0,0,0,68310.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_2_bn1,W0,850.0,8180.0,0.0,0,0,8180.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_2_relu,W0,4094.0,36261.0,0.0,0,0,36261.0,0,0.0,64225280.0
heavy_2,DemoResNet50,backbone_layer1_2_conv2,W0,556.0,63551.0,0.0,0,0,63551.0,0,1156055040.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_2_bn2,W0,591.0,6860.0,0.0,0,0,6860.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_2_conv3,W0,491.0,66640.0,0.0,0,0,66640.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_2_bn3,W0,648.0,24544.0,0.0,0,0,24544.0,0,40140800.0,64225280.0
heavy_2,DemoResNet50,add_2,W0,685.0,34232.0,0.0,0,0,34232.0,0,0.0,96337920.0
heavy_2,DemoResNet50,backbone_layer2_0_conv1,W0,499.0,89788.0,0.0,0,0,89788.0,0,1027604480.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_0_bn1,W0,460.0,12073.0,0.0,0,0,12073.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_0_relu,W0,3124.0,27748.0,0.0,0,0,27748.0,0,0.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_0_conv2,W0,541.0,79461.0,0.0,0,0,79461.0,0,1156055040.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_0_bn2,W0,422.0,3140.0,0.0,0,0,3140.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_0_conv3,W0,497.0,44686.0,0.0,0,0,44686.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_0_bn3,W0,820.0,12565.0,0.0,0,0,12565.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_0_downsample_0,W0,476.0,97406.0,0.0,0,0,97406.0,0,1027604480.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_0_downsample_1,W0,513.0,12999.0,0.0,0,0,12999.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,add_3,W0,482.0,15786.0,0.0,0,0,15786.0,0,0.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_1_conv1,W0,555.0,47109.0,0.0,0,0,47109.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_1_bn1,W0,675.0,4684.0,0.0,0,0,4684.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_1_relu,W0,3400.0,20555.0,0.0,0,0,20555.0,0,0.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_1_conv2,W0,575.0,64022.0,0.0,0,0,64022.0,0,1156055040.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_1_bn2,W0,482.0,3486.0,0.0,0,0,3486.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_1_conv3,W0,447.0,44477.0,0.0,0,0,44477.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_1_bn3,W0,523.0,12910.0,0.0,0,0,12910.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,add_4,W0,595.0,18084.0,0.0,0,0,18084.0,0,0.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_2_conv1,W0,572.0,47533.0,0.0,0,0,47533.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_2_bn1,W0,483.0,3577.0,0.0,0,0,3577.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_2_relu,W0,4711.0,22459.0,0.0,0,0,22459.0,0,0.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_2_conv2,W0,573.0,62197.0,0.0,0,0,62197.0,0,1156055040.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_2_bn2,W0,459.0,3754.0,0.0,0,0,3754.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_2_conv3,W0,539.0,46725.0,0.0,0,0,46725.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_2_bn3,W0,602.0,14828.0,0.0,0,0,14828.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,add_5,W0,494.0,17664.0,0.0,0,0,17664.0,0,0.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_3_conv1,W0,810.0,46059.0,0.0,0,0,46059.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_3_bn1,W0,630.0,4129.0,0.0,0,0,4129.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_3_relu,W0,3955.0,20043.0,0.0,0,0,20043.0,0,0.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_3_conv2,W0,425.0,59534.0,0.0,0,0,59534.0,0,1156055040.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_3_bn2,W0,462.0,3585.0,0.0,0,0,3585.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_3_conv3,W0,495.0,42593.0,0.0,0,0,42593.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_3_bn3,W0,531.0,12775.0,0.0,0,0,12775.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,add_6,W0,453.0,15735.0,0.0,0,0,15735.0,0,0.0,48168960.0
heavy_2,DemoResNet50,backbone_layer3_0_conv1,W0,498.0,70241.0,0.0,0,0,70241.0,0,1027604480.0,24084480.0
heavy_2,DemoResNet50,backbone_layer3_0_bn1,W0,597.0,7191.0,0.0,0,0,7191.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_0_relu,W0,2786.0,12229.0,0.0,0,0,12229.0,0,0.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_0_conv2,W0,570.0,82251.0,0.0,0,0,82251.0,0,1156055040.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_0_bn2,W0,485.0,2126.0,0.0,0,0,2126.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_0_conv3,W0,475.0,37446.0,0.0,0,0,37446.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_0_bn3,W0,594.0,7445.0,0.0,0,0,7445.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_0_downsample_0,W0,516.0,76359.0,0.0,0,0,76359.0,0,1027604480.0,24084480.0
heavy_2,DemoResNet50,backbone_layer3_0_downsample_1,W0,537.0,6932.0,0.0,0,0,6932.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,add_7,W0,361.0,7858.0,0.0,0,0,7858.0,0,0.0,24084480.0
heavy_2,DemoResNet50,backbone_layer3_1_conv1,W0,639.0,40956.0,0.0,0,0,40956.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_1_bn1,W0,434.0,2145.0,0.0,0,0,2145.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_1_relu,W0,2669.0,8653.0,0.0,0,0,8653.0,0,0.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_1_conv2,W0,436.0,64468.0,0.0,0,0,64468.0,0,1156055040.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_1_bn2,W0,373.0,1600.0,0.0,0,0,1600.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_1_conv3,W0,515.0,33585.0,0.0,0,0,33585.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_1_bn3,W0,510.0,7192.0,0.0,0,0,7192.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,add_8,W0,435.0,8992.0,0.0,0,0,8992.0,0,0.0,24084480.0
heavy_2,DemoResNet50,backbone_layer3_2_conv1,W0,701.0,35709.0,0.0,0,0,35709.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_2_bn1,W0,482.0,2039.0,0.0,0,0,2039.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_2_relu,W0,2986.0,8496.0,0.0,0,0,8496.0,0,0.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_2_conv2,W0,436.0,67319.0,0.0,0,0,67319.0,0,1156055040.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_2_bn2,W0,386.0,1582.0,0.0,0,0,1582.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_2_conv3,W0,562.0,32796.0,0.0,0,0,32796.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_2_bn3,W0,568.0,7168.0,0.0,0,0,7168.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,add_9,W0,232.0,6870.0,0.0,0,0,6870.0,0,0.0,24084480.0
heavy_2,DemoResNet50,backbone_layer3_3_conv1,W0,478.0,38816.0,0.0,0,0,38816.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_3_bn1,W0,459.0,2523.0,0.0,0,0,2523.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_3_relu,W0,2700.0,9389.0,0.0,0,0,9389.0,0,0.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_3_conv2,W0,811.0,64179.0,0.0,0,0,64179.0,0,1156055040.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_3_bn2,W0,653.0,3010.0,0.0,0,0,3010.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_3_conv3,W0,473.0,35340.0,0.0,0,0,35340.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_3_bn3,W0,485.0,7504.0,0.0,0,0,7504.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,add_10,W0,894.0,9403.0,0.0,0,0,9403.0,0,0.0,24084480.0
heavy_2,DemoResNet50,backbone_layer3_4_conv1,W0,492.0,36917.0,0.0,0,0,36917.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_4_bn1,W0,465.0,2489.0,0.0,0,0,2489.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_4_relu,W0,3078.0,13711.0,0.0,0,0,13711.0,0,0.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_4_conv2,W0,532.0,65960.0,0.0,0,0,65960.0,0,1156055040.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_4_bn2,W0,503.0,2440.0,0.0,0,0,2440.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_4_conv3,W0,637.0,38047.0,0.0,0,0,38047.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_4_bn3,W0,651.0,7270.0,0.0,0,0,7270.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,add_11,W0,471.0,10012.0,0.0,0,0,10012.0,0,0.0,24084480.0
heavy_2,DemoResNet50,backbone_layer3_5_conv1,W0,722.0,52405.0,0.0,0,0,52405.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_5_bn1,W0,629.0,9148.0,0.0,0,0,9148.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_5_relu,W0,2628.0,10323.0,0.0,0,0,10323.0,0,0.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_5_conv2,W0,494.0,68724.0,0.0,0,0,68724.0,0,1156055040.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_5_bn2,W0,477.0,2598.0,0.0,0,0,2598.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_5_conv3,W0,606.0,35347.0,0.0,0,0,35347.0,0,513802240.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_5_bn3,W0,759.0,7271.0,0.0,0,0,7271.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,add_12,W0,348.0,8633.0,0.0,0,0,8633.0,0,0.0,24084480.0
heavy_2,DemoResNet50,backbone_layer4_0_conv1,W0,1096.0,66391.0,0.0,0,0,66391.0,0,1027604480.0,12042240.0
heavy_2,DemoResNet50,backbone_layer4_0_bn1,W0,506.0,3769.0,0.0,0,0,3769.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer4_0_relu,W0,2874.0,7568.0,0.0,0,0,7568.0,0,0.0,8028160.0
heavy_2,DemoResNet50,backbone_layer4_0_conv2,W0,527.0,98935.0,0.0,0,0,98935.0,0,1156055040.0,5017600.0
heavy_2,DemoResNet50,backbone_layer4_0_bn2,W0,374.0,1187.0,0.0,0,0,1187.0,0,1254400.0,2007040.0
heavy_2,DemoResNet50,backbone_layer4_0_conv3,W0,453.0,33760.0,0.0,0,0,33760.0,0,513802240.0,5017600.0
heavy_2,DemoResNet50,backbone_layer4_0_bn3,W0,620.0,4950.0,0.0,0,0,4950.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer4_0_downsample_0,W0,478.0,71948.0,0.0,0,0,71948.0,0,1027604480.0,12042240.0
heavy_2,DemoResNet50,backbone_layer4_0_downsample_1,W0,455.0,3929.0,0.0,0,0,3929.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,add_13,W0,253.0,3574.0,0.0,0,0,3574.0,0,0.0,12042240.0
heavy_2,DemoResNet50,backbone_layer4_1_conv1,W0,687.0,40445.0,0.0,0,0,40445.0,0,513802240.0,5017600.0
heavy_2,DemoResNet50,backbone_layer4_1_bn1,W0,479.0,1624.0,0.0,0,0,1624.0,0,1254400.0,2007040.0
heavy_2,DemoResNet50,backbone_layer4_1_relu,W0,2157.0,5020.0,0.0,0,0,5020.0,0,0.0,8028160.0
heavy_2,DemoResNet50,backbone_layer4_1_conv2,W0,504.0,84080.0,0.0,0,0,84080.0,0,1156055040.0,2007040.0
heavy_2,DemoResNet50,backbone_layer4_1_bn2,W0,404.0,1196.0,0.0,0,0,1196.0,0,1254400.0,2007040.0
heavy_2,DemoResNet50,backbone_layer4_1_conv3,W0,432.0,37048.0,0.0,0,0,37048.0,0,513802240.0,5017600.0
heavy_2,DemoResNet50,backbone_layer4_1_bn3,W0,341.0,3067.0,0.0,0,0,3067.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,add_14,W0,302.0,4391.0,0.0,0,0,4391.0,0,0.0,12042240.0
heavy_2,DemoResNet50,backbone_layer4_2_conv1,W0,411.0,35257.0,0.0,0,0,35257.0,0,513802240.0,5017600.0
heavy_2,DemoResNet50,backbone_layer4_2_bn1,W0,362.0,1231.0,0.0,0,0,1231.0,0,1254400.0,2007040.0
heavy_2,DemoResNet50,backbone_layer4_2_relu,W0,2038.0,5344.0,0.0,0,0,5344.0,0,0.0,8028160.0
heavy_2,DemoResNet50,backbone_layer4_2_conv2,W0,428.0,74836.0,0.0,0,0,74836.0,0,1156055040.0,2007040.0
heavy_2,DemoResNet50,backbone_layer4_2_bn2,W0,434.0,1947.0,0.0,0,0,1947.0,0,1254400.0,2007040.0
heavy_2,DemoResNet50,backbone_layer4_2_conv3,W0,596.0,36992.0,0.0,0,0,36992.0,0,513802240.0,5017600.0
heavy_2,DemoResNet50,backbone_layer4_2_bn3,W0,423.0,3654.0,0.0,0,0,3654.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,add_15,W0,242.0,4045.0,0.0,0,0,4045.0,0,0.0,12042240.0
heavy_2,DemoResNet50,backbone_avgpool,W0,1291.0,8330.0,0.0,0,0,8330.0,0,1003520.0,4096000.0
heavy_2,DemoResNet50,flatten,W0,294.0,386.0,0.0,0,0,386.0,0,0.0,163840.0
heavy_2,DemoResNet50,backbone_fc,W0,670.0,1429.0,0.0,0,0,1429.0,0,204800.0,82320.0
heavy_2,DemoResNet50,forward_pass,W1,208498.0,8363040.0,0.0,-3354010400,0,8363040.0,-3354010400,41428270080.0,2972754320.0
heavy_2,DemoResNet50,ProfilerStep*,W1,95924.0,4229485.0,0.0,-3354010400,0,4229485.0,-3354010400,0.0,0.0
heavy_2,DemoResNet50,backbone_conv1,W1,525.0,76743.0,0.0,0,0,76743.0,0,1180139520.0,38133760.0
heavy_2,DemoResNet50,backbone_bn1,W1,584.0,26338.0,0.0,0,0,26338.0,0,40140800.0,64225280.0
heavy_2,DemoResNet50,backbone_relu,W1,383.0,17269.0,0.0,0,0,17269.0,0,0.0,64225280.0
heavy_2,DemoResNet50,backbone_maxpool,W1,658.0,304848.0,0.0,0,0,304848.0,0,0.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_0_conv1,W1,468.0,25388.0,0.0,0,0,25388.0,0,128450560.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_0_bn1,W1,445.0,7319.0,0.0,0,0,7319.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_0_relu,W1,3179.0,30388.0,0.0,0,0,30388.0,0,0.0,64225280.0
heavy_2,DemoResNet50,backbone_layer1_0_conv2,W1,516.0,67927.0,0.0,0,0,67927.0,0,1156055040.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_0_bn2,W1,451.0,6031.0,0.0,0,0,6031.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_0_conv3,W1,500.0,64196.0,0.0,0,0,64196.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_0_bn3,W1,659.0,25373.0,0.0,0,0,25373.0,0,40140800.0,64225280.0
heavy_2,DemoResNet50,backbone_layer1_0_downsample_0,W1,825.0,62315.0,0.0,0,0,62315.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_0_downsample_1,W1,539.0,28211.0,0.0,0,0,28211.0,0,40140800.0,64225280.0
heavy_2,DemoResNet50,add,W1,587.0,34332.0,0.0,0,0,34332.0,0,0.0,96337920.0
heavy_2,DemoResNet50,backbone_layer1_1_conv1,W1,705.0,62557.0,0.0,0,0,62557.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_1_bn1,W1,637.0,8918.0,0.0,0,0,8918.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_1_relu,W1,4451.0,36220.0,0.0,0,0,36220.0,0,0.0,64225280.0
heavy_2,DemoResNet50,backbone_layer1_1_conv2,W1,656.0,74427.0,0.0,0,0,74427.0,0,1156055040.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_1_bn2,W1,630.0,9525.0,0.0,0,0,9525.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_1_conv3,W1,546.0,72399.0,0.0,0,0,72399.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_1_bn3,W1,561.0,31431.0,0.0,0,0,31431.0,0,40140800.0,64225280.0
heavy_2,DemoResNet50,add_1,W1,587.0,32848.0,0.0,0,0,32848.0,0,0.0,96337920.0
heavy_2,DemoResNet50,backbone_layer1_2_conv1,W1,564.0,71762.0,0.0,0,0,71762.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_2_bn1,W1,1126.0,8789.0,0.0,0,0,8789.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_2_relu,W1,3217.0,30381.0,0.0,0,0,30381.0,0,0.0,64225280.0
heavy_2,DemoResNet50,backbone_layer1_2_conv2,W1,534.0,69665.0,0.0,0,0,69665.0,0,1156055040.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_2_bn2,W1,460.0,6493.0,0.0,0,0,6493.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer1_2_conv3,W1,615.0,67512.0,0.0,0,0,67512.0,0,513802240.0,40140800.0
heavy_2,DemoResNet50,backbone_layer1_2_bn3,W1,578.0,25132.0,0.0,0,0,25132.0,0,40140800.0,64225280.0
heavy_2,DemoResNet50,add_2,W1,727.0,31214.0,0.0,0,0,31214.0,0,0.0,96337920.0
heavy_2,DemoResNet50,backbone_layer2_0_conv1,W1,537.0,93597.0,0.0,0,0,93597.0,0,1027604480.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_0_bn1,W1,609.0,13767.0,0.0,0,0,13767.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_0_relu,W1,3318.0,25783.0,0.0,0,0,25783.0,0,0.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_0_conv2,W1,607.0,83375.0,0.0,0,0,83375.0,0,1156055040.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_0_bn2,W1,786.0,4246.0,0.0,0,0,4246.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_0_conv3,W1,831.0,39982.0,0.0,0,0,39982.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_0_bn3,W1,647.0,14325.0,0.0,0,0,14325.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_0_downsample_0,W1,543.0,91595.0,0.0,0,0,91595.0,0,1027604480.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_0_downsample_1,W1,576.0,13302.0,0.0,0,0,13302.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,add_3,W1,503.0,15162.0,0.0,0,0,15162.0,0,0.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_1_conv1,W1,561.0,41729.0,0.0,0,0,41729.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_1_bn1,W1,527.0,3894.0,0.0,0,0,3894.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_1_relu,W1,2147.0,14954.0,0.0,0,0,14954.0,0,0.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_1_conv2,W1,423.0,56508.0,0.0,0,0,56508.0,0,1156055040.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_1_bn2,W1,412.0,3555.0,0.0,0,0,3555.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_1_conv3,W1,511.0,41660.0,0.0,0,0,41660.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_1_bn3,W1,631.0,13518.0,0.0,0,0,13518.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,add_4,W1,553.0,18191.0,0.0,0,0,18191.0,0,0.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_2_conv1,W1,500.0,43941.0,0.0,0,0,43941.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_2_bn1,W1,584.0,3503.0,0.0,0,0,3503.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_2_relu,W1,2517.0,16395.0,0.0,0,0,16395.0,0,0.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_2_conv2,W1,519.0,61143.0,0.0,0,0,61143.0,0,1156055040.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_2_bn2,W1,340.0,3050.0,0.0,0,0,3050.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_2_conv3,W1,550.0,40076.0,0.0,0,0,40076.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_2_bn3,W1,791.0,14238.0,0.0,0,0,14238.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,add_5,W1,360.0,15190.0,0.0,0,0,15190.0,0,0.0,48168960.0
heavy_2,DemoResNet50,backbone_layer2_3_conv1,W1,459.0,40192.0,0.0,0,0,40192.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_3_bn1,W1,532.0,3679.0,0.0,0,0,3679.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_3_relu,W1,2522.0,15458.0,0.0,0,0,15458.0,0,0.0,32112640.0
heavy_2,DemoResNet50,backbone_layer2_3_conv2,W1,389.0,55513.0,0.0,0,0,55513.0,0,1156055040.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_3_bn2,W1,331.0,2678.0,0.0,0,0,2678.0,0,5017600.0,8028160.0
heavy_2,DemoResNet50,backbone_layer2_3_conv3,W1,393.0,39683.0,0.0,0,0,39683.0,0,513802240.0,20070400.0
heavy_2,DemoResNet50,backbone_layer2_3_bn3,W1,557.0,13083.0,0.0,0,0,13083.0,0,20070400.0,32112640.0
heavy_2,DemoResNet50,add_6,W1,480.0,17048.0,0.0,0,0,17048.0,0,0.0,48168960.0
heavy_2,DemoResNet50,backbone_layer3_0_conv1,W1,532.0,62946.0,0.0,0,0,62946.0,0,1027604480.0,24084480.0
heavy_2,DemoResNet50,backbone_layer3_0_bn1,W1,565.0,5902.0,0.0,0,0,5902.0,0,10035200.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_0_relu,W1,3169.0,14328.0,0.0,0,0,14328.0,0,0.0,16056320.0
heavy_2,DemoResNet50,backbone_layer3_0_conv2,W1,545.0,76492.0,0.0,0,0,76492.0,0,1156055040.0,10035200.0
heavy_2,DemoResNet50,backbone_layer3_0_bn2,W1,602.0,2107.0,0.0,0,0,2107.0,0,2508800.0,4014080.0
heavy_2,DemoResNet50,backbone_layer3_0_conv3,W1,478.0,32647.0,0.0,0,0,32647.0,0,513802240.0,10035200.0
